id,document,label
5f811b609e04b149046cc407,사진을 정확하게 찍어놨으니까 증거가 확실하지 않을까?,0
5f811bdbd338b948c4e68f9a,홀가분한 마음으로 신나는 음악을 듣는 것도 좋지.,1
5f811bee111dfd48d40fd933,한동안 프로젝트를 진행하느라고 친구들을 못 만났는데 이번 기회에 만나봐야겠어.,1
5f811c0b111dfd48d40fd934,너의 말 대로 오랜만에 여행을 다녀오는 것도 괜찮을 거 같은데.,1
5f811e30d338b948c4e68fa1,나 갇히게 된 것 같아!,0
5f811e40f8fac448cc0a6734,나 혼자 집 안에 갇히게 돼서 너무나 무서워!,0
5f811e54111dfd48d40fd939,장마가 지면서 갑자기 비가 엄청 많이 내려서 우리 동네가 고립되면서 집 안에 갇히게 됐어!,0
5f811e70f8fac448cc0a6735,"집에 아무도 없고, 나 혼자 갇히게 돼서 너무 무섭고 두려워.",0
5f811e86d338b948c4e68fa2,집 밖으로 나갈 수가 없는 상황이라서 엄청 당황스러워! 하지만 몸은 괜찮아.,0
5f811eefd338b948c4e68fa3,내가 너무나 좋아하는 인플루언서가 진행하는 이벤트에 당첨됐어.,1
5f811f3c111dfd48d40fd93c,당첨 선물이 내가 너무나 갖고 싶었던 향수라서 너무 마음에 들어.,1
5f811f519e04b149046cc410,"그래, 너가 보고싶다고 하니까 나중에 한번 보여줄게.",1
5f8120599e04b149046cc414,나 축하해줘! 기분 좋은 일이 생겼어. ,1
5f812097f8fac448cc0a6738,그냥 내가 달리는 운동을 너무나 좋아해서 매번 열리는 마라톤 대회에 출전하고 있어.,1
5f8120b0f8fac448cc0a6739,달리는 동안에는 엄청 힘들고 지쳤는데 결승선을 통과하는 순간 너무 기분이 좋았어.,1
5f8120cb111dfd48d40fd943,함께 달리는 크루가 있어서 내가 지치고 힘들때 큰 힘이 되어 줘!,1
5f812151d338b948c4e68fa5,아무래도 너의 말대로 습기가 많고 환기가 잘 되지 않아서 그런 것 같아.,0
5f812169d338b948c4e68fa6,장마철이라서 습기가 많아져서 매일 청소를 하는데 곰팡이가 안 없어져.,0
5f81217e9e04b149046cc418,곰팡이 제거제가 곰팡이를 없앨 수 있어?,0
5f812199d338b948c4e68fa7,곰팡이 제거제가 효과가 있다고 하니까 나 한번 구매 해볼래.,0
5f8122179e04b149046cc419,냄새가 너무 심해서 버리려고 밖에다 빼놨어.,0
5f81222cd338b948c4e68fa8,냄새를 방향제로 처리하는게 가장 좋은 것 같아.,0
5f812242d338b948c4e68fa9,냄새까지 없애고 방을 다 치우려면 힘들긴 하지만 얼른 치우는 게 나을 것 같아.,0
5f812c12111dfd48d40fd97b,아니 짜장면 먹다가 갑자기 짜장면에서 벌레가 나왔어.,0
5f812c25111dfd48d40fd97c,그러니까 직접 먹던 나는 기분이 어떻겠어.,0
5f812c38f8fac448cc0a6780,왜 사진 찍어서 뭐 하려고 정말 찍어 놓을까?,0
5f812c4df8fac448cc0a6783,그래. 그거 좋은 생각이네. 다음부터는 이렇게 하지 못하게 해야되겠어.,0
5f812c63111dfd48d40fd97d,오케이 알았어! 나도 보상이라는 걸 좀 받아보자고.,0
5f812cb8f8fac448cc0a6786,그럼. 당연히 완전히 끝냈지. 한 달 간 정말 고생 많았어.,1
5f812cccf8fac448cc0a6789,알았어. 신나는 음악 들으면서 스트레스를 확 풀 거야!,1
5f77a6139e04b149046cc037,드디어 프로젝트 끝냈어!,1
5f8056b89e04b149046cc2d5,너 벌레가 나왔어.,0
5f8056ecf8fac448cc0a65e3,그렇게 해야겠네. 아무래도 너무 문제가 있는 것 같아.,0
5f805702111dfd48d40fd7f9,일단은 연락 한번 해봐야겠어.,0
5f80576ed338b948c4e68e7f,한 음악 한번 들어볼까?,1
5f805792d338b948c4e68e80,그럴까? 그거 좋겠다.,1
5f805882d338b948c4e68e85,나 집에 갇힌 것 같애.,0
5f805892d338b948c4e68e86,너무 많이 와서 나갈 수가 없어.,0
5f8058b2d338b948c4e68e88,괜찮아졌어. 고마워.,0
5f805923f8fac448cc0a65e6,뽑는 거였는데 됐어.,1
5f805a3e9e04b149046cc2df,어 그 정도는 아니야.,1
5f805a569e04b149046cc2e0,진짜로 기분이 너무 좋았어.,1
5f805b689e04b149046cc2e2,그래. 그럼 그렇게 볼까?,0
5f805bcf9e04b149046cc2e3,나도 잘 모르겠어. 뭐가 썩나?,0
5f805be0111dfd48d40fd807,버리고 올 거야.,0
5f805bffd338b948c4e68e91,알겠어. 조금만 힘내보자!,0
5f8070d7111dfd48d40fd83f,짜장면에서 벌레가 나왔어.,0
5f8070eed338b948c4e68eba,짜장면을 먹다가 갑자기 벌레가 나와서 먹기 싫어졌어.,0
5f8071079e04b149046cc311,너의 말대로 사진을 찍어두는게 좋을 것 같아!,0
5f80711e9e04b149046cc312,그래. 시간이 지나기 전에 얼른 전화를 해봐야겠어.,0
5f807135d338b948c4e68ebb,벌레가 나온 사진을 찍어놨으니까 조치를 해주겠지?,0
5f807206d338b948c4e68ebd,프로젝트를 진행하느라고 못 만났던 친구들을 만나는 것도 좋을 것 같아.,1
5f807224111dfd48d40fd843,오랜만에 가족들이랑 여행 갈 계획을 세워봐야겠어.,1
5f807523d338b948c4e68ed0,나 갇히게 된 것 같아.,0
5f80755f9e04b149046cc326,집에 아무도 없고 나 혼자만 갇히게 돼서 너무 무섭고 두려워.,0
5f807575d338b948c4e68ed2,다행히 몸은 아픈 데가 아무데도 없어.,0
5f8075ed9e04b149046cc32b,"내가 너무나 좋아하는 인플루언서가 진행하는 이벤트가 있었는데, 거기에 당첨되었어.",1
5f807654d338b948c4e68ed3,보고 싶어? 그래. 나중에 내가 보여줄게.,1
5f807783f8fac448cc0a6644,내가 10킬로미터 마라톤 대회에 출전했는데 예전의 내 기록을 훨씬 갱신했어. 그래서 기분이 좋아!,1
5f8077ea9e04b149046cc33f,함께 달리는 크루가 있어서 내가 지치고 힘들때 큰 힘이 되어줘.,1
5f807853d338b948c4e68edc,그런 것 같아서 매일 매일 청소를 하는데 곰팡이가 안 없어져.,0
5f80786d111dfd48d40fd871,습기가 많아지니까 곰팡이가 자꾸 생겨서 신경이 쓰여.,0
5f807896111dfd48d40fd873,곰팡이 제거제가 효과가 있다고 하니까 나 한번 사용해볼래. 좋은 제품 있으면 추천 좀 해줘.,0
5f80792e111dfd48d40fd878,쓰레기통에 음식물 쓰레기를 버렸더니 음식물 쓰레기가 상해서 냄새가 나는 거야.,0
5f807947f8fac448cc0a6656,냄새가 너무 심해서 지금 버리려고 밖에다 내놨어.,0
5f807973d338b948c4e68ee5,냄새도 없애고 방을 치우려면 너무 힘들긴 하지만 얼른 청소를 하는 게 나을 것 같아.,0
5f812fa29e04b149046cc472,나 축하해줘. 정말 기분 좋은 일이 있었어.,1
5f812fb29e04b149046cc473,이번에 마라톤 대회에 나갔는데 내 기록이 엄청 향상되었어!,1
5f812ff09e04b149046cc477,맞아. 있어. 대회도 같이 나가.,1
5f8131a49e04b149046cc482,와! 짜장면에서 벌레가 나왔다! ,0
5f8131b9f8fac448cc0a67a0,그러게 어떻게 벌레가 나올 수 있지?,0
5f8131d09e04b149046cc484,그래야겠어. 이거는 못 먹어. 뭐라고 해야지.,0
5f8131e7f8fac448cc0a67a3,와우. 똑똑한데? 그런 생각 못 해봤네.,0
5f8131fc9e04b149046cc487,그래 알겠어. 그렇게 해서 뭐라고 해야지 안돼.,0
5f813272f8fac448cc0a67a9,나 드디어 프로젝트 끝났어!  ,1
5f813287d338b948c4e6901a,너무 기분이 좋아. 완전히 끝났어.,1
5f81329df8fac448cc0a67aa,그래. 음악 들으면서 좀 쉬어야겠어. 피곤해.,1
5f8132b5f8fac448cc0a67ab,친구도 만나야지. 이게 얼마만인 건데.,1
5f8132cfd338b948c4e6901d,여행 가고 싶다 정말로. 시기가 안 좋아.,1
5f8134109e04b149046cc491,집 안에 갇혀있어. 밖에 물이 너무 많이 차있어.,0
5f813426d338b948c4e69024,자고 일어났더니 밖에 물이 엄청 차올라 있더라고. 전화도 여러번 왔었고.,0
5f81343e9e04b149046cc492,지금 너무 무서워. 밖에 나갈 수도 없고.,0
5f813456111dfd48d40fd9a6,몸은 괜찮은데 이 상황이 너무 무서워! 나갈 수도 없고.,0
5f8134c19e04b149046cc49a,헐! 나 이벤트 당첨됐어!   ,1
5f8134dcd338b948c4e69027,이벤트를 한다길래 얼른 신청했더니 당첨됐어!,1
5f813509d338b948c4e69028,너무 맘에 들어. 내가 얼마나 갖고 싶었던 향수인데.,1
5f813522111dfd48d40fd9a9,그래. 알겠어. 얼마나 이쁘고 향이 좋은지 보여줄게.,1
5f8136879e04b149046cc4a0,마라톤 대회에서 기존의 기록을 갱신했어! ,1
5f8136d7f8fac448cc0a67cf,그런 건 아니고 혼자서 열심히 연습하고 있어.,1
5f813860111dfd48d40fd9b5,비는 왜 그렇게 오는 거야. 더 습하게.,0
5f813875f8fac448cc0a67e0,세 번 그래야할 것 같아. 아무리 청소를 해도 없어지지를 않는 거라고?,0
5f813891111dfd48d40fd9b6,구매해야 되겠어. 좋은 거 있으면 꼭 추천 좀 해줘.,0
5f8139a09e04b149046cc4ad,버려야지. 냄새가 너무 심하게 나고 있어.,0
5f8139b5f8fac448cc0a67ec,그래. 그게 좋겠어. 냄새로는 딱이지.,0
5f8139cc9e04b149046cc4ae,"내 실수로 그랬으니까, 깨끗하게 치워야지.",0
5f81c6ead338b948c4e69118,너의 말대로 시간이 지나기 전에 전화를 해야겠어. 지금 당장 해볼게!,0
5f81c7019e04b149046cc58f,벌레가 들어간 짜장면을 확실하게 찍어놨으니까 적당한 조치를 취해주겠지?,0
5f81c7689e04b149046cc590,나 혼자 집 안에 갇히게 돼서 너무 무서워.,0
5f81c77ad338b948c4e69119,장마가 와서 비가 엄청 많이 내리면서 우리 동네가 고립됐어. 그러면서 집 안에 갇히게 됐어!,0
5f81c794d338b948c4e6911a,집에 나 혼자 있으니까 너무 무섭고 두려워.,0
5f81c812d338b948c4e6911b,내가 너무 좋아하는 인플루언서가 있는데 인플루언서가 하는 이벤트에 당첨되었어.,1
5f81c82b9e04b149046cc591,당첨자는 한명 뽑는 거였는데 운이 좋게 내가 당첨되었어!,1
5f81c842111dfd48d40fda98,당첨 선물이 예전부터 내가 갖고 싶었던 향수라서 너무나 마음에 들어!,1
5f81c85ad338b948c4e6911c,너도 당첨 선물 궁금해? 내가 나중에 보여줄게.,1
5f81c98c111dfd48d40fda9b,나 축하해 줘 기분 좋은 일이 생겼어.,1
5f81c9cff8fac448cc0a68cb,"달리는 동안에는 너무 지치고 힘들었는데, 결승선을 통과하는 순간 기분이 날아갈 것 같았어.",1
5f81c9ea111dfd48d40fda9d,함께 달리는 크루가 있어서 지치고 힘들 때 큰 힘이 되어줬어. ,1
5f81ca59f8fac448cc0a68cc,그래서 매일 같이 청소를 하는데 곰팡이가 안 없어져.,0
5f81ca70111dfd48d40fdaa1,장마철이라서 습기가 많아지면서 곰팡이가 생기니까 자꾸 신경이 쓰여.,0
5f81ca87f8fac448cc0a68cd,곰팡이 제거제가 효과가 있을까?  ,0
5f81ca9c111dfd48d40fdaa2,곰팡이 제거제가 효과가 있다고 하니까 나 한번 사용해볼게.,0
5f81cafef8fac448cc0a68ce,내가 저번에 음식물 쓰레기를 쓰레기통에 버렸는데 그거 때문인 것 같아.,0
5f81cb159e04b149046cc595,냄새가 너무 심해서 쓰레기를 버리려고 밖에다 빼놨어.,0
5f81cb27d338b948c4e69122,고약한 냄새를 방향제로 처리하는 게 가장 좋을 거 같아.,0
5f81cb3e9e04b149046cc596,너무 힘들고 지쳐도 집 안에 냄새가 진동을 하고 날파리가 생기기 시작했어. 그러니까 얼른 치워야 할 것 같아.,0
5f831e3fd338b948c4e69298,내가 음식물 쓰레기를 쓰레기통에서 버려서 생긴 일 같아.,0
5f831e6ef8fac448cc0a6a29,고약한 냄새를 방향제로 처리하는 게 가장 좋은 방법인 것 같아.,0
5f831e899e04b149046cc6fe,힘들어도 내가 벌린 일이니까 얼른 청소를 해야지. 방에 이러다가 벌레꼬일 것 같아.,0
5f83afe8111dfd48d40fdc39,아 진짜 너무 혐오스러워!,0
5f83affd111dfd48d40fdc3a,아무래도 그러는 게 좋을 것 같아.,0
5f83b013f8fac448cc0a6a46,그래. 빨리 그렇게 해볼게.,0
5f83b105f8fac448cc0a6a48,나 드디어 프로젝트 끝냈어! ,1
5f83b157111dfd48d40fdc3c,그래. 그래볼게. 정말 고마워.,1
5f83b2929e04b149046cc720,너무 무서워 진짜루.,0
5f83b333d338b948c4e692c0,너무 맘에 들어.,1
5f83b351f8fac448cc0a6a54,어 그럴게 진짜 고마워.,1
5f83b4e2d338b948c4e692c5,선수는 절대 아니고.,1
5f83b4f59e04b149046cc729,힘들었지만 너무 좋았어.,1
5f83b6e3f8fac448cc0a6a58,빨리 버리자.,0
5f83b7069e04b149046cc72f,힘낼게. 정말 고마워.,0
5f83c27df8fac448cc0a6a5d,짜장면을 먹으려는데 벌레가 나오니까 너무 더러워서 못 먹겠어!,0
5f83c298d338b948c4e692cc,너의 말대로 증거로 사진을 찍어놔야겠어.,0
5f83c2b1f8fac448cc0a6a5e,알았어. 지금 발 항의 전화를 해볼게. 사진도 보여줘야겠어.,0
5f83c2cf111dfd48d40fdc4c,사진을 정확하게 찍어 놨으니까 증거자료로 제출할 거야.,0
5f83c32cd338b948c4e692d1,나 드디어 프로젝트가 마감되었어!,1
5f83c342d338b948c4e692d2,오늘 최종발표를 했으니까 모든게 완전 끝난거야! ,1
5f83c3599e04b149046cc737,신나는 음악을 듣는 것도 정말 좋을 것 같아.,1
5f83c3929e04b149046cc739,오랜만에 여행을 다녀오는 것도 의미가 있을 것 같아.,1
5f83c3a7111dfd48d40fdc51,오랜만에 가족들이랑 여행을 다녀오는 것도 의미가 있을 것 같아. ,1
5f83c407d338b948c4e692d5,나 갇히게 된 거 같아. 어떻게 해?,0
5f83c41d9e04b149046cc73a,나 혼자 집 안에 갇히게 된 거 같아.,0
5f83c483111dfd48d40fdc52,장마로 엄청 많은 비가 내리면서 집 안에 갇히게 되었어!,0
5f83c49df8fac448cc0a6a62,나 혼자 집 안에 있으니까 너무 무섭고 두려워.,0
5f83c4b8f8fac448cc0a6a63,집 주변까지 물이 차올라서 밖으로 나갈 수가 없지만 몸은 괜찮아.,0
5f83c516111dfd48d40fdc55,헐! 나 이벤트에 당첨되었어!   ,1
5f83c541f8fac448cc0a6a64,당첨자는 한 명이었는데 내가 뽑혔어!,1
5f83c5599e04b149046cc73d,당첨 선물이 내가 갖고 싶었던 거라서 엄청 마음에 들어! ,1
5f83c571d338b948c4e692d6,엄청 비싼 향수인데 나중에 너도 보여줄게.,1
5f83c6d4d338b948c4e692db,내가 10km 마라톤 대회에 출전해서 예전에 내 기록을 훨씬 갱신했어.,1
5f83c6edf8fac448cc0a6a68,내가 달리는 운동을 너무나 좋아해서 매번 마라톤 대회에 출전하고 있어! ,1
5f83c748d338b948c4e692dd,함께 달리는 크루가 있어서 내가 지치고 힘들 때 큰 힘이 되어줘. ,1
5f83c7a89e04b149046cc74e,화장실은 아무리 청소를 해도 곰팡이가 안 없어져!,0
5f83c7f49e04b149046cc74f,습기 때문에 곰팡이가 생겨서 엄청 신경이 쓰여. ,0
5f83c826d338b948c4e692e0,곰팡이 제거제를 사용하면 훨씬 나아진다고 하니까 나 한번 구매해볼래.,0
5f83c8e79e04b149046cc750,내가 음식물 쓰레기를 쓰레기통에 버려서 냄새가 나는 거야.,0
5f83c914d338b948c4e692e7,냄새를 방향제로 처리하는게 가장 좋을 것 같아.,0
5f83c92dd338b948c4e692e8,너무 힘들고 지치지만 집안에 벌레가 생길 것 같아서 얼른 청소 해야할 것 같아.,0
5f83ea4c111dfd48d40fdc8a,와. 짜장면에서 벌레가 나왔다?,0
5f83ea82111dfd48d40fdc8b,"새로 생긴 덴데, 그러면 안되지.",0
5f83ea99111dfd48d40fdc8c,그래야겠어. 다시는 이런 일이 없도록.,0
5f83eab9111dfd48d40fdc8d,그래야겠어. 이렇게 넘어갈 수는 없어.,0
5f83ead9d338b948c4e69326,그러겠지? 그렇게 해야겠지?,0
5f83eb3b111dfd48d40fdc90,나 드디어 프로젝트 끝났어!   ,1
5f83eb50111dfd48d40fdc91,완전히 끝났어! 속이 너무 시원해!,1
5f83eb6b9e04b149046cc787,그래. 음악 들으면서 좀 쉬어야겠어. 너무 피곤해.,1
5f83eb84d338b948c4e69327,친구도 만나야지. 너무 오랫동안 못 만났거든.,1
5f83eba49e04b149046cc788,정말 여행도 가고 싶어. 그렇지만 지금은 갈 형편이 아니야.,1
5f83ecf9111dfd48d40fdc93,집 안에 갇혀있어. 어떻게 된 일이지?,0
5f83ed12f8fac448cc0a6a97,자는 동안 비가 엄청 많이 왔었나 봐. 물이 많이 차 있어.,0
5f83ed2f9e04b149046cc78a,밖에 나갈 수가 없으니까 너무 무서워.,0
5f83ed45d338b948c4e6932f,몸은 괜찮은데 비가 와서 걱정이야.,0
5f83eda89e04b149046cc78d,헐. 나 이벤트 당첨 됐어!,1
5f83edecf8fac448cc0a6a98,너무 맘에 들지. 얼마나 비싼 향수인데. 내가 갖고 싶었던 거야.,1
5f83ee06111dfd48d40fdc95,그래. 보여줄게. 얼마나 예쁘고 향이 좋은지.,1
5f83ef51111dfd48d40fdc97,마라톤 대회에서 기존에 기록을 갱신했어.,1
5f83ef679e04b149046cc796,선수는 아니고 내가 운동을 좋아해서 해봤던 거야.,1
5f83ef829e04b149046cc797,너무너무 행복하지. 얼마나 기분이 좋은지.,1
5f83ef9df8fac448cc0a6a9a,그런건 아니고. 그냥 혼자서 열심히 연습하고 있어.,1
5f83f0dcd338b948c4e69332,화장실은 청소를 해도 곰팡이가 없어지지를 않아!,0
5f83f0f5d338b948c4e69333,그러니까 너무 오래된 집이라 환기가 안돼.,0
5f83f10ed338b948c4e69334,그러게. 비는 또 왜 그렇게 오는 거야. 더 습하게.,0
5f83f12bf8fac448cc0a6a9d,그래야할 것 같아. 곰팡이가 없어지지를 않아.,0
5f83f145f8fac448cc0a6a9e,구매할거야. 좋은 거 좀 추천해줘. 강력한 걸로.,0
5f83f1bed338b948c4e69336,음식물을 쓰레기통에 모르고 넣은 것 같아.,0
5f83f1d7d338b948c4e69337,그러니까. 얼른 버려야지. 냄새가 심하게 나고 있어.,0
5f83f1edf8fac448cc0a6a9f,그래야겠지? 지금은 다른 방법이 없어.,0
5f846c13f8fac448cc0a6bc0,나도 짜장면에서 벌레가 나오는 경우는 처음이야. 너무 지저분했어.,0
5f846c319e04b149046cc890,너의 말 대로 벌레가 나온 짜장면을 사진 찍어놔야 할 거 같아.,0
5f846c4d9e04b149046cc891,알았어. 지금 바로 항의 전화를 해볼게.,0
5f846c64d338b948c4e6941f,벌레가 나온 사진을 찍어놨으니까 증거는 확실하잖아. 적당한 조치를 해달라고 해야겠어.,0
5f846ce39e04b149046cc894,오늘 최종 발표를 마쳤으니까 이제 완전히 끝난거야.,1
5f846cfb111dfd48d40fdda4,프로젝트를 끝냈으니까 마음이 홀가분 해지니까 신나는 음악을 듣는 것도 좋을 거 같아!,1
5f846d17f8fac448cc0a6bc1,프로젝틀를 진행하느라고 한 달 동안 친구들을 못 만났는데 이번 기회에 만나봐야겠어.,1
5f846d369e04b149046cc895,프로젝트를 진행하느라고 그동안 여행을 못 다녔는데 이번 기회에 다녀와야겠어!,1
5f846db7111dfd48d40fdda5,갑자기 장마가 지면서 비가 많이 내려서 우리 동네가 고립되면서 갇히게 되었어.,0
5f846dd29e04b149046cc897,나 혼자 집안에 갇히게 돼서 너무 무섭고 두려워.,0
5f846debf8fac448cc0a6bc5,집 주변까지 물이 차올라서 바깥으로 나갈 수가 없어서 너무 당황스러워. 다행히 아픈 덴 없어.,0
5f846e58f8fac448cc0a6bc9,내가 너무나 좋아하는 인플루언서가 진행하는 이벤트가 있었는데 거기에 당첨되었어.,1
5f846e71111dfd48d40fdda6,"당첨자는 한 명이었는데, 운이 좋게 내가 당첨되었어.",1
5f846eaa111dfd48d40fdda7,너도 보고 싶어? 내가 나중에 한번 보여줄게!,1
5f85c132d338b948c4e69641,당첨 선물이 내가 갖고 싶었던 향수라서 너무 마음에 들어. ,1
5f85c191d338b948c4e69645,내 선물 보고 싶어? 내가 꼭 보여줄게.,1
5f85c1a2f8fac448cc0a6dca,축하해줘. 기분 좋은 일이 있었어.,1
5f85c1b4111dfd48d40fdfb2,이번에 마라톤 대회 출전했잖아. 그런데 그 대회에서 내가 좋은 성적을 거두었어.,1
5f85c1cd111dfd48d40fdfb4,난 선수가 아니라 일반인에서 좋은 기록을 세웠다고.,1
5f85c1e6d338b948c4e6964a,당연하지! 결승선을 통과하는 순간 힘든게 싹 사라졌어.,1
5f85c2bbf8fac448cc0a6dd1,축하해줘! 기분 좋은 일이 생겼어!,1
5f85c2cfd338b948c4e69652,"내가 십킬로미터 마라톤 대회에 출전했는데, 예전에 내 기록을 훨씬 갱신했어.",1
5f85c2db9e04b149046ccac8,와! 짜장면에서 벌레 나왔다! ,0
5f85c3039e04b149046ccac9,말해야겠지?,0
5f85c3269e04b149046ccaca,그래. 사진 찍어야겠다.,0
5f85c32ed338b948c4e69654,달리는 운동을 너무나 좋아해서 매번 열리고 있는 마라톤 대회에 출전하고 있어.,1
5f85c344f8fac448cc0a6dd5,맞아. 빨리 정하는 게 낫겠어.,0
5f85c34f9e04b149046ccacb,"달리는 동안에는 너무 지치고 힘들었는데, 결승선을 통과하는 순간 엄청 기분이 좋았어.",1
5f85c35ef8fac448cc0a6dd6,오케이. 고마워.,0
5f85c36bd338b948c4e69656,화장실은 청소를 해도 곰팡이가 사라지질 않아!,0
5f85c3719e04b149046ccacc,달리는 크루가 있어서 지치고 힘들 때 큰 힘이 되어주고 있어.,1
5f85c384f8fac448cc0a6dd8,우리 집은 환기가 될만한 곳이 없어.,0
5f85c3b0111dfd48d40fdfb8,곰팡이 제거제가 성능이 좋을까?,0
5f85c3c8f8fac448cc0a6dda,알았어. 하나 추천해봐.,0
5f85c3f09e04b149046ccad0,그래서 매일 매일 청소를 하는데 곰팡이가 안 없어져.,0
5f85c40a9e04b149046ccad1,때문에 생긴 곰팡이가 안 없어지니까 신경이 쓰여.,0
5f85c4229e04b149046ccad5,제거제를 사용하면 곰팡이가 없어질까?,0
5f85c46b9e04b149046ccad7,완전히 끝나버렸어.,1
5f85c4839e04b149046ccad8,곰팡이를 제거하는데 곰팡이 제거제가 효과가 있다고 하니까 나 사용해볼래.,0
5f85c4c1111dfd48d40fdfbd,음악 추천해 줘 봐.,1
5f85c4fd111dfd48d40fdfbf,제주도 갈까?,1
5f85c5b0f8fac448cc0a6de1,방을 치우는 게 힘들긴 하지만 벌레가 생기면 어떻게 해. 얼른 치워야 되겠어.,0
5f85c842f8fac448cc0a6de4,최종 발표를 마쳤으니까 이제 완전히 끝난 거라고 보면 돼.,1
5f85c85cd338b948c4e69664,너의 말대로 홀가분한 마음으로 신나는 음악을 듣는 것도 좋을 것 같아.,1
5f85c87a111dfd48d40fdfd1,한동안 만나지 못한 친구들하고 약속을 잡아봐야겠어.,1
5f85c89a9e04b149046ccade,오랜만에 여행을 다녀오는 것도 좋을 것 같아. 생각 한번 해볼게!,1
5f85da84f8fac448cc0a6df6,아. 쓰레기통에서 역겨운 냄새가 나고 있어.,0
5f85da97d338b948c4e6967a,실수로 음식물 쓰레기를 제때 안 버렸나봐. 쓰레기가 넘쳐있네.,0
5f85dab0d338b948c4e6967b,지금 당장 버리고 올라고. 아 나가기 귀찮은데.,0
5f85dac8f8fac448cc0a6df7,집에 있는지 모르겠네! 한 번 찾아봐야겠다.,0
5f85dae2d338b948c4e6967c,그러게. 아 집에 냄새 다 베었을텐데. 아 진짜 어떡하냐?,0
5f85db6ed338b948c4e69681,짜장면에서 벌레 나왔다.,0
5f85db81111dfd48d40fdffa,내 말이! 아! 나 지금 벌레 먹은 거야? 나 지금 짜장면 먹다가 단백질 섭취한 거야?,0
5f85db9cf8fac448cc0a6df8,아. 아 나 그냥 그거 보기도 싫은데. 아. 그래도 찍어 놔야겠지? 아. 진짜.,0
5f85dbbff8fac448cc0a6df9,니 말이 맞아. 아 당장 해야겠다. 아 아니 진짜 짜장면 먹다가 이게 무슨 일이야? 아 진짜 기분나빠. 아.,0
5f85dbe7d338b948c4e69682,아. 아 진짜 나 당분간 짜장면 못 먹을 거 같은데? 짜장면은 환불해 주면 어떡하냐.,0
5f85dc879e04b149046ccb02,"내가 저번에 향수 가지고 싶다고 했잖아, 그거! 그거 당첨됐어!",1
5f85dca5d338b948c4e69683,당첨자는 한 명. 딱 한 명 뽑아.,1
5f85dcbc9e04b149046ccb03,진짜 완전 마음에 들어.,1
5f85e072111dfd48d40fdfff,"그 말이 맞긴 한데, 아니 아 그래도 이건 너무 심한 거 아니야? 진짜 매일 매일 청소하는데, 맨날 맨날 생겨!",0
5f85e092111dfd48d40fe000,진짜 어떡해야 될지를 모르겠어. 아 맨날 솔로 빡빡 문지르니까 팔에 근육통 올 거 같애.,0
5f85e0b19e04b149046ccb07,아 요새 그런 것도 있어? 진짜 세상 좋아졌다.,0
5f85e0cc9e04b149046ccb08,"좋은 거 알고 있어? 나 추천 좀 해줄 수 있어, 그러면?",0
5f865e4df8fac448cc0a6e26,너무 마음에 들어.,1
5f865f07111dfd48d40fe035,오면 꼭 보여줄게.,1
5f8660ab111dfd48d40fe042,기분이 너무너무 좋았어.,1
5f8660c3d338b948c4e696c7,응 없어.,1
5f866667f8fac448cc0a6e4a,아! 짜증 나! 그 새끼 일 끝났으면 빨리 집에나 가지. 남아가지고 나한테 자꾸 짜증 내.,0
5f866689f8fac448cc0a6e4b,"안 당해봐서 몰라. 자꾸 나한테 뭐라고 하는데, 화가 나서 그래.",0
5f8666ee111dfd48d40fe065,너의 말대로 그냥 신나는 음악이나 들으면서 마음 풀어야겠어.,0
5f866803f8fac448cc0a6e50,짜장면에서 벌레가 나왔어!,0
5f86681af8fac448cc0a6e51,나도 이런 경우는 처음이야. 짜장면에서 벌레가 나오니까 너무 더러워.,0
5f8668d2f8fac448cc0a6e54,사진을 메세지로 첨부해서 지금 당장 항의 전화 해볼게.,0
5f8668f0111dfd48d40fe06c,내가 찍은 사진이 확실한 증거니까 적당한 조치를 취해주겠지?,0
5f866960111dfd48d40fe06d,아무래도 나 갇히게 된 거 같아.,0
5f866975111dfd48d40fe06e,나 혼자 집안에 갇히게 되었어.,0
5f86698c111dfd48d40fe06f,장마철이 되면서 비가 엄청 많이 내려서 우리 동네가 고립되면서 집안에 갇히게 되었어.,0
5f8669ad111dfd48d40fe070,나 혼자 집 안에 갇히게 되니까 너무 무섭고 두려워!,0
5f8669c99e04b149046ccb7a,나의 몸은 괜찮지만 집 안으로 물이 들어올까봐 너무 겁이 나!,0
5f866abe111dfd48d40fe073,내가 좋아하는 인플루언서가 있는데 인플루언서가 진행하는 이벤트에 당첨되었어.,1
5f866adcd338b948c4e696f1,당첨자가 한 명인데 운이 좋게 내가 되었어.,1
5f866b14111dfd48d40fe074,그래. 네가 보고 싶다고 하면 내가 보여줄게.,1
5f866c5ed338b948c4e696f5,축하해줘! 기분 좋은 일이 생겼어! ,1
5f866c93111dfd48d40fe07a,"선수는 아니고, 내가 달리는 운동을 너무 좋아해서 매번 열리고 있는 마라톤 대회에 나가고 있어.",1
5f866cb9f8fac448cc0a6e59,"달리는 동안에는 엄청 힘들고 지쳤는데, 결승선을 통과하는 순간 날아갈 거 같았어.",1
5f866d1bd338b948c4e696f6,함께 달리는 크루가 있어서 내가 지치고 힘들 때마다 큰 힘이 되어 줘.,1
5f866d969e04b149046ccb84,그래서 매일매일 청소를 하는데 곰팡이가 안 없어져.,0
